cod_estab,NOM_ESTAB_2013,Dirección_2013,NOM_DEPA_2013,NOM_MUNI_2013,SECTOR_2013,AREA_2013,PLAN_2013,JORNADA_2013,CANTIDAD_EVALUADOS_ESTABLECIMIENTO_2013,RAMA_ABSTRACTA_MAGISTERIO_CANTIDAD_2013,RAMA_ABSTRACTA_BACHILLERATO_CANTIDAD_2013,RAMA_ABSTRACTA_PERITO_CANTIDAD_2013,RAMA_ABSTRACTA_SECRETARIADO_CANTIDAD_2013,RAMA_ABSTRACTA_TECNICO_CANTIDAD_2013,RAMA_ABSTRACTA_MISSING_CANTIDAD_2013,LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,NO_LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_EXCELENTE_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_SATISFACTORIO_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_DEBE_MEJORAR_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_INSATISFACTORIO_mean_2013_ESTUD_CON_FORMA,LOGRO_LECTURA_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,NO_LOGRO_LECTURA_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,LOGRO_LEC_NO_IDENTIFICADO_NO_INDICA_FORMA_2013,DESEMPEÑO_LECTURA_EXCELENTE_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_SATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_DEBE_MEJORAR_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_INSATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_SIN_FORMA_mean_2013_TODOS_ESTUDIANTES,NUM_ALUM_10_EVAL_LECTURA_CANTIDAD_2013,LOGRO_LECTURA_establecimiento_2010,LOGRO_LECTURA_establecimiento_2011,LOGRO_LECTURA_establecimiento_2012,LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA_DUPLICADA,LOGRO_LECTURA_NACIONAL_2013,LOGRO_LECTURA_DEPARTAMENTAL_2013,LOGRO_LECTURA_MUNICIPAL_2013,NO_LOGRO_LECTURA_NACIONAL_2013,NO_LOGRO_LECTURA_DEPARTAMENTAL_2013,NO_LOGRO_LECTURA_MUNICIPAL_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_2_O_MENOS_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_3A6_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_MAS6_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_NO_INDICÓ_mean_2013,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_EXCELENTE_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_SATISFACTORIO_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_DEBE_MEJORAR_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_INSATISFACTORIO_mean_2013_ESTUD_CON_FORMA,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,LOGRO_MATE_NO_IDENTIFICADO_NO_INDICA_FORMA_2013,DESEMPEÑO_MATEMÁTICAS_EXCELENTE_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_SATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_DEBE_MEJORAR_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_INSATISFACT_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_SIN_FORMA_mean_2013_TODOS_ESTUDIANTES,NUM_ALUM_10_EVAL_MATEMÁTICAS_CANTIDAD_2013,LOGRO_MATE_establecimiento_2010,LOGRO_MATE_establecimiento_2011,LOGRO_MATE_establecimiento_2012,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA_DUPLICADA,LOGRO_MATEMÁTICAS_DEPARTAMENTAL_2013,LOGRO_MATEMÁTICAS_NACIONAL_2013,LOGRO_MATEMÁTICAS_MUNICIPAL_2013,NO_LOGRO_MATEMÁTICAS_NACIONAL_2013,NO_LOGRO_MATEMÁTICAS_DEPARTAMENTAL_2013,NO_LOGRO_MATEMÁTICAS_MUNICIPAL_2013
07-01-0137-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA EN CIENCIAS COMERCIALES EL TRIUNFO,"CASERIO EL TRIUNFO, CANTON PUJUJIL II",SOLOLA,SOLOLA,COOPERATIVA,RURAL,DIARIO(REGULAR),VESPERTINA,5,0,0,5,0,0,0,0,100,0,0,20,80,0,100,0,0,0,20,80,0,0,,,,0,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,40,60,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,,,,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0144-46,COLEGIO CIENTIFICO MONTESSORI,"7A. AVENIDA 8-00 ZONA 2, BARRIO EL CALVARIO",SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,14,0,14,0,0,0,0,21.428571,78.571429,14.285714,7.142857,35.714286,42.857143,21.428571,78.571429,0,14.285714,7.142857,35.714286,42.857143,0,2,,,,21.428571,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,42.857143,57.142857,0,0,14.285714,85.714286,14.285714,0,35.714286,50,14.285714,85.714286,0,14.285714,0,35.714286,50,0,1,,,,14.285714,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0149-46,CENTRO EDUCATIVO DE FORMACION PROFESIONAL CEFPRO,"CASERIO COXOM, ALDEA SAN JUAN ARGUETA",SOLOLA,SOLOLA,PRIVADO,RURAL,FIN DE SEMANA,DOBLE,2,0,2,0,0,0,0,0,100,0,0,50,50,0,100,0,0,0,50,50,0,0,,,33.333333,0,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,50,50,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,,,0,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0151-46,LICEO PROFESIONAL LAS AMERICAS,CASERIO CENTRAL CANTON EL TABLON,SOLOLA,SOLOLA,PRIVADO,RURAL,FIN DE SEMANA,DOBLE,2,0,2,0,0,0,0,0,100,0,0,50,50,0,100,0,0,0,50,50,0,0,,,,0,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,50,0,50,0,0,100,0,0,50,50,0,100,0,0,0,50,50,0,0,,,,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0498-46,COLEGIO  INTEGRAL SOLOLATECO,6A AVE. ENTRE 6A Y 7A CALLES ZONA 2,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),INTERMEDIA,22,0,0,22,0,0,0,13.636364,86.363636,0,13.636364,13.636364,72.727273,13.636364,86.363636,0,0,13.636364,13.636364,72.727273,0,1,5.882353,11.111111,16.666667,13.636364,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,59.090909,40.909091,0,0,4.545455,95.454545,4.545455,0,31.818182,63.636364,4.545455,95.454545,0,4.545455,0,31.818182,63.636364,0,0,0,0,5.555556,4.545455,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0499-46,ESCUELA DE NACIONAL DE CIENCIAS COMERCIALES,13 CALLE Y 5A AVE. ESQUINA ZONA 1,SOLOLA,SOLOLA,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,192,0,0,192,0,0,0,16.753927,83.246073,5.235602,11.518325,26.17801,57.068063,16.666667,82.8125,0.520833,5.208333,11.458333,26.041667,56.770833,0.520833,2,11.574074,16.071429,28.402367,16.753927,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,78.645833,20.3125,1.041667,0,9.947644,90.052356,3.141361,6.806283,30.890052,59.162304,9.895833,89.583333,0.520833,3.125,6.770833,30.729167,58.854167,0.520833,1,0.925926,2.97619,20.710059,9.947644,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0500-46,ESCUELA NORMAL  PRIVADA,13 CALLE FINAL ZONA 1 COLONIA MIRALINDA,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,161,161,0,0,0,0,0,28.571429,71.428571,16.149068,12.42236,26.086957,45.341615,28.571429,71.428571,0,16.149068,12.42236,26.086957,45.341615,0,3,14.035088,29.411765,20,28.571429,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,47.826087,44.720497,6.832298,0.621118,4.968944,95.031056,2.484472,2.484472,30.434783,64.596273,4.968944,95.031056,0,2.484472,2.484472,30.434783,64.596273,0,0,0,2.912621,2.702703,4.968944,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0577-46,COLEGIO  INTEGRAL SOLOLATECO,6A. AV. ENTRE 6A. Y 7A. CALLES ZONA 2,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,99,99,0,0,0,0,0,14.141414,85.858586,5.050505,9.090909,19.191919,66.666667,14.141414,85.858586,0,5.050505,9.090909,19.191919,66.666667,0,1,11.111111,11.764706,4.347826,14.141414,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,34.343434,63.636364,2.020202,0,0,100,0,0,20.20202,79.79798,0,100,0,0,0,20.20202,79.79798,0,0,0,0,2.898551,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0691-46,COLEGIO PRIVADO URBANO PARA VARONES 'ATITLAN',13 CALLE 03-10 ZONA 1,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,20,0,20,0,0,0,0,10,90,0,10,25,65,10,90,0,0,10,25,65,0,1,6.666667,39.285714,20,10,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,0,0,100,0,15,85,5,10,30,55,15,85,0,5,10,30,55,0,2,0,14.285714,12,15,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-0693-46,INSTITUTO DE CIENCIAS COMERCIALES POR COOPERATIVA  RURAL MIXTO SAN JUAN BAUTISTA,ALDEA SAN JUAN ARGUETA,SOLOLA,SOLOLA,COOPERATIVA,RURAL,DIARIO(REGULAR),VESPERTINA,19,0,0,19,0,0,0,5.263158,94.736842,0,5.263158,15.789474,78.947368,5.263158,94.736842,0,0,5.263158,15.789474,78.947368,0,1,8.823529,4.761905,37.5,5.263158,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,31.578947,57.894737,10.526316,0,5.263158,94.736842,0,5.263158,21.052632,73.684211,5.263158,94.736842,0,0,5.263158,21.052632,73.684211,0,1,0,9.52381,25,5.263158,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2277-46,INSTITUTO PRIVADO URBANO MIXTO  SOLOLA,6A. AVENIDA ENTRE 6A Y 7A CALLE ZONA 2 BARRIO EL CALVARIO,SOLOLA,SOLOLA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,41,0,41,0,0,0,0,14.634146,85.365854,0,14.634146,26.829268,58.536585,14.634146,85.365854,0,0,14.634146,26.829268,58.536585,0,1,7.692308,14.814815,6.896552,14.634146,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,53.658537,41.463415,4.878049,0,2.439024,97.560976,0,2.439024,14.634146,82.926829,2.439024,97.560976,0,0,2.439024,14.634146,82.926829,0,0,3.846154,0,0,2.439024,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2483-46,ESCUELA EN CIENCIAS DE LA COMPUTACION,"3A. CALLE 1-30 ZONA 1, BARRIO SAN ANTONIO",SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,30,0,25,5,0,0,0,40,60,16.666667,23.333333,26.666667,33.333333,40,60,0,16.666667,23.333333,26.666667,33.333333,0,4,25.454545,28.571429,22.857143,40,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,53.333333,36.666667,10,0,13.333333,86.666667,6.666667,6.666667,43.333333,43.333333,13.333333,86.666667,0,6.666667,6.666667,43.333333,43.333333,0,1,1.818182,7.142857,2.777778,13.333333,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2568-46,COLEGIO MONTE SION,6A. AVE. 8-07 ZONA 2 BARRIO EL CALVARIO,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,20,0,0,0,0,20,0,20,80,0,20,25,55,20,80,0,0,20,25,55,0,2,5.263158,18.181818,6.25,20,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,70,30,0,0,0,100,0,0,15,85,0,100,0,0,0,15,85,0,0,0,0,0,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2702-46,CENTRO EDUCATIVO COMUNITARIO MAYA TIJOB AL TZ OLOJYA,CASERIO CENTRAL ALDEA TABLON,SOLOLA,SOLOLA,PRIVADO,RURAL,DIARIO(REGULAR),VESPERTINA,147,147,0,0,0,0,0,12.244898,87.755102,6.122449,6.122449,25.170068,62.585034,12.244898,87.755102,0,6.122449,6.122449,25.170068,62.585034,0,1,6.666667,11.538462,2.970297,12.244898,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,45.578231,47.619048,6.802721,0,3.401361,96.598639,2.040816,1.360544,25.170068,71.428571,3.401361,96.598639,0,2.040816,1.360544,25.170068,71.428571,0,0,0,7.692308,0,3.401361,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2737-46,ESCUELA DE FORMACION AGRICOLA,CASERIO MOLINO BLEN,SOLOLA,SOLOLA,OFICIAL,RURAL,DIARIO(REGULAR),DOBLE,45,0,0,45,0,0,0,15.909091,84.090909,4.545455,11.363636,36.363636,47.727273,15.555556,82.222222,2.222222,4.444444,11.111111,35.555556,46.666667,2.222222,2,8.108108,18.867925,23.728814,15.909091,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,66.666667,28.888889,4.444444,0,2.222222,97.777778,2.222222,0,60,37.777778,2.222222,97.777778,0,2.222222,0,60,37.777778,0,0,0,3.773585,6.666667,2.222222,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2767-46,ESCUELA NORMAL DE EDUCACION FISICA,"5TA. AVENIDA 2-28 ZONA 1, BARRIO SAN ANTONIO",SOLOLA,SOLOLA,OFICIAL,URBANA,DIARIO(REGULAR),DOBLE,66,66,0,0,0,0,0,13.636364,86.363636,6.060606,7.575758,21.212121,65.151515,13.636364,86.363636,0,6.060606,7.575758,21.212121,65.151515,0,1,15.384615,3.225806,24.444444,13.636364,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,40.909091,51.515152,7.575758,0,3.030303,96.969697,3.030303,0,28.787879,68.181818,3.030303,96.969697,0,3.030303,0,28.787879,68.181818,0,0,0,0,2.222222,3.030303,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2768-46,INSTITUTO TECNOLOGICO DE LA UNIVERSIDAD DEL VALLE DE GUATEMALA ALTIPLANO,KM 137 ALDEA EL TABLON,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,45,0,45,0,0,0,0,62.222222,37.777778,31.111111,31.111111,20,17.777778,62.222222,37.777778,0,31.111111,31.111111,20,17.777778,0,6,52.830189,45.454545,50,62.222222,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,35.555556,48.888889,13.333333,2.222222,17.777778,82.222222,11.111111,6.666667,60,22.222222,17.777778,82.222222,0,11.111111,6.666667,60,22.222222,0,2,26.415094,21.818182,25,17.777778,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2794-46,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,"CASERIO CIPRESALES, CANTON XAJAXAC",SOLOLA,SOLOLA,PRIVADO,RURAL,DOMINICAL,DOBLE,5,0,5,0,0,0,0,40,60,20,20,20,40,40,60,0,20,20,20,40,0,4,0,12.5,33.333333,40,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,20,80,0,0,0,100,0,0,60,40,0,100,0,0,0,60,40,0,0,0,0,0,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2807-46,"LICEO MIXTO PRIVADO ""SOLOLA""",13 CALLE ENTRE 5A. Y 6A. AVENIDA ZONA 1,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,4,0,4,0,0,0,0,0,100,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,50,50,0,0,0,100,0,0,25,75,0,100,0,0,0,25,75,0,0,0,0,0,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2837-46,ESCUELA PRIVADA DE CIENCIAS COMERCIALES,7A. AV. Y 11 CALLE ZONA 1,SOLOLA,SOLOLA,PRIVADO,URBANA,DIARIO(REGULAR),NOCTURNA,8,0,0,8,0,0,0,37.5,62.5,0,37.5,0,62.5,37.5,62.5,0,0,37.5,0,62.5,0,4,12.5,6.25,0,37.5,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,62.5,25,12.5,0,0,100,0,0,25,75,0,100,0,0,0,25,75,0,0,0,0,0,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-01-2959-46,CENTRO EDUCATIVO DE FORMACION TECNICA -CEFTEC-,BARRIO EL CARMEN,SOLOLA,SOLOLA,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,29,0,29,0,0,0,0,0,100,0,0,24.137931,75.862069,0,100,0,0,0,24.137931,75.862069,0,0,0,20.833333,0,0,26.033747,13.827839,18.537415,73.966253,86.172161,81.462585,72.413793,27.586207,0,0,0,100,0,0,3.448276,96.551724,0,100,0,0,0,3.448276,96.551724,0,0,0,4.166667,0,0,3.357753,8.019557,5.182668,91.980443,96.642247,94.817332
07-02-0006-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ZONA 0, SECTOR CENTRO",SOLOLA,SAN JOSE CHACAYA,OFICIAL,URBANA,DIARIO(REGULAR),MATUTINA,12,0,0,12,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,,0,0,0,26.033747,13.827839,0,73.966253,86.172161,100,33.333333,50,16.666667,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,,0,0,0,3.357753,8.019557,0,91.980443,96.642247,100
07-03-0002-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO,,SOLOLA,SANTA MARIA VISITACION,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,16,0,0,16,0,0,0,6.25,93.75,0,6.25,6.25,87.5,6.25,93.75,0,0,6.25,6.25,87.5,0,1,,,6.666667,6.25,26.033747,13.827839,10.714286,73.966253,86.172161,89.285714,56.25,37.5,6.25,0,0,100,0,0,31.25,68.75,0,100,0,0,0,31.25,68.75,0,0,,,0,0,3.357753,8.019557,2.380952,91.980443,96.642247,97.619048
07-03-0558-46,INSTITUTO PRIVADO LA SALLE,,SOLOLA,SANTA MARIA VISITACION,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,97,97,0,0,0,0,0,16.494845,83.505155,5.154639,11.340206,27.835052,55.670103,16.494845,83.505155,0,5.154639,11.340206,27.835052,55.670103,0,2,26.190476,10.465116,20.879121,16.494845,26.033747,13.827839,10.714286,73.966253,86.172161,89.285714,69.072165,27.835052,3.092784,0,4.123711,95.876289,1.030928,3.092784,30.927835,64.948454,4.123711,95.876289,0,1.030928,3.092784,30.927835,64.948454,0,0,7.142857,4.651163,5.494505,4.123711,3.357753,8.019557,2.380952,91.980443,96.642247,97.619048
07-03-2928-46,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL POR MADUREZ CECIM,EDIFICIO DEL INSTITUTO LA SALLE ENTRADA PRINCIPAL,SOLOLA,SANTA MARIA VISITACION,PRIVADO,URBANA,SABATINO,DOBLE,55,0,55,0,0,0,0,1.818182,98.181818,0,1.818182,12.727273,85.454545,1.818182,98.181818,0,0,1.818182,12.727273,85.454545,0,0,3.921569,2.941176,5.454545,1.818182,26.033747,13.827839,10.714286,73.966253,86.172161,89.285714,74.545455,23.636364,1.818182,0,0,100,0,0,3.636364,96.363636,0,100,0,0,0,3.636364,96.363636,0,0,0,0,1.785714,0,3.357753,8.019557,2.380952,91.980443,96.642247,97.619048
07-04-0008-46,COLEGIO PRIVADO DR. JORGE ROMERO IMERY,SANTA LUCIA UTATLAN,SOLOLA,SANTA LUCIA UTATLAN,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,19,0,0,11,8,0,0,5.263158,94.736842,5.263158,0,31.578947,63.157895,5.263158,94.736842,0,5.263158,0,31.578947,63.157895,0,1,0,5.882353,12.5,5.263158,26.033747,13.827839,9.375,73.966253,86.172161,90.625,26.315789,73.684211,0,0,0,100,0,0,15.789474,84.210526,0,100,0,0,0,15.789474,84.210526,0,0,0,0,0,0,3.357753,8.019557,1.785714,91.980443,96.642247,98.214286
07-04-0009-46,"INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA ""CONOCIMIENTO Y VERDAD""",2DA. CALLE 1-12 ZONA 1,SOLOLA,SANTA LUCIA UTATLAN,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,31,0,10,5,16,0,0,6.451613,93.548387,0,6.451613,25.806452,67.741935,6.451613,93.548387,0,0,6.451613,25.806452,67.741935,0,1,5.263158,13.043478,4,6.451613,26.033747,13.827839,9.375,73.966253,86.172161,90.625,67.741935,29.032258,3.225806,0,0,100,0,0,9.677419,90.322581,0,100,0,0,0,9.677419,90.322581,0,0,0,0,4,0,3.357753,8.019557,1.785714,91.980443,96.642247,98.214286
07-04-0023-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SANTA LUCIA UTATLAN,SOLOLA,SANTA LUCIA UTATLAN,OFICIAL,URBANA,DIARIO(REGULAR),MATUTINA,16,0,0,16,0,0,0,6.25,93.75,6.25,0,31.25,62.5,6.25,93.75,0,6.25,0,31.25,62.5,0,1,,9.090909,22.580645,6.25,26.033747,13.827839,9.375,73.966253,86.172161,90.625,75,25,0,0,0,100,0,0,6.25,93.75,0,100,0,0,0,6.25,93.75,0,0,,0,3.225806,0,3.357753,8.019557,1.785714,91.980443,96.642247,98.214286
07-04-0091-46,ESCUELA NORMAL REGIONAL DE OCCIDENTE,CANTON CHUCHEXIC,SOLOLA,SANTA LUCIA UTATLAN,OFICIAL,RURAL,DIARIO(REGULAR),DOBLE,93,93,0,0,0,0,0,9.677419,90.322581,4.301075,5.376344,25.806452,64.516129,9.677419,90.322581,0,4.301075,5.376344,25.806452,64.516129,0,1,8.333333,32.608696,15.384615,9.677419,26.033747,13.827839,9.375,73.966253,86.172161,90.625,49.462366,45.16129,5.376344,0,2.150538,97.849462,1.075269,1.075269,37.634409,60.215054,2.150538,97.849462,0,1.075269,1.075269,37.634409,60.215054,0,0,0,2.173913,0,2.150538,3.357753,8.019557,1.785714,91.980443,96.642247,98.214286
07-04-2766-46,ESCUELA NORMAL INFANTIL BILINGUE ADSCRITA A LA NORMAL REGIONAL DE OCCIDENTE ENRO,FINCA MOLINO SAN PEDRO,SOLOLA,SANTA LUCIA UTATLAN,OFICIAL,RURAL,DIARIO(REGULAR),DOBLE,35,35,0,0,0,0,0,11.428571,88.571429,0,11.428571,20,68.571429,11.428571,88.571429,0,0,11.428571,20,68.571429,0,1,2.857143,11.428571,9.259259,11.428571,26.033747,13.827839,9.375,73.966253,86.172161,90.625,74.285714,22.857143,0,2.857143,5.714286,94.285714,2.857143,2.857143,22.857143,71.428571,5.714286,94.285714,0,2.857143,2.857143,22.857143,71.428571,0,1,0,2.857143,1.851852,5.714286,3.357753,8.019557,1.785714,91.980443,96.642247,98.214286
07-04-3030-46,COLEGIO PRIVADO DR. JORGE ROMERO IMERY,,SOLOLA,SANTA LUCIA UTATLAN,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,17,0,13,3,1,0,0,5.882353,94.117647,0,5.882353,23.529412,70.588235,5.882353,94.117647,0,0,5.882353,23.529412,70.588235,0,1,3.030303,10,7.692308,5.882353,26.033747,13.827839,9.375,73.966253,86.172161,90.625,17.647059,70.588235,11.764706,0,0,100,0,0,29.411765,70.588235,0,100,0,0,0,29.411765,70.588235,0,0,0,0,0,0,3.357753,8.019557,1.785714,91.980443,96.642247,98.214286
